"Date","open SPY Price in USD","high SPY Price in USD","low SPY Price in USD","close SPY Price in USD","SPY Volume","Days to cover 3m (on loan)","Days to cover 2w (on loan)","Utilization","Cost To Borrow","On Loan","FreeFloat On Loan","On Loan - Avg. Age (d)","On Loan - Number of Loans","Exchange Reported SI","Estimated Short Interest","Estimated SI % of FF","Days to cover 3m (estimated SI)","Days to cover 2w (estimated SI)","Security Lending Volume","Dividends","hidden"
"22-Jun-15",211.905,212.59,211.64,211.89,70696027
"23-Jun-15",212.14,212.44,211.57,212.04,68476797
"24-Jun-15",211.72,212.17,210.47,210.5,92307318
"25-Jun-15",211.1,211.25,209.77,209.86,97107361
"26-Jun-15",210.29,210.58,209.16,209.82,104174840
"29-Jun-15",208.045,209.828,205.33,205.42,202621332
"30-Jun-15",207.26,207.32,205.28,205.85,182925106
"01-Jul-15",207.73,208.03,206.56,207.5,135979873
"02-Jul-15",208.07,208.27,206.81,207.31,104373652
"06-Jul-15",205.77,207.65,205.53,206.72,117975369
"07-Jul-15",206.96,208.17,204.11,208.02,173820249
"08-Jul-15",206.45,206.7645,204.25,204.53,164020059
"09-Jul-15",207.04,207.35,204.77,204.9,144113107
"10-Jul-15",207.29,207.98,204.9517,207.48,129456890
"13-Jul-15",208.99,209.9,208.94,209.77,106069400
"14-Jul-15",209.72,211.05,209.65,210.68,81709575
"15-Jul-15",210.73,211.28,210.04,210.61,97914141
"16-Jul-15",211.87,212.3,211.58,212.3,106683266
"17-Jul-15",212.29,212.55,211.8,212.48,89029973
"20-Jul-15",212.75,213.18,212.21,212.59,70446821
"21-Jul-15",212.43,212.74,211.39,211.75,77965048
"22-Jul-15",210.93,211.77,210.89,211.37,88667920
"23-Jul-15",211.53,211.65,209.75,210.18,90509128
"24-Jul-15",210.3,210.37,207.6,208,117754979
"27-Jul-15",206.94,207.55,206.26,206.79,132361082
"28-Jul-15",207.79,209.5,206.8,209.33,123544845
"29-Jul-15",209.48,211.04,209.31,210.77,105791255
"30-Jul-15",210.16,211.02,209.42,210.82,91304374
"31-Jul-15",211.42,211.45,210.16,210.5,103266857,,,,,,,,,,,,,,,
"03-Aug-15",210.46,210.53,208.65,209.79,113965728
"04-Aug-15",209.7,210.2483,208.8,209.38,81820823
"05-Aug-15",210.45,211.31,209.73,210.07,85786817
"06-Aug-15",210.29,210.415,207.65,208.35,116030803
"07-Aug-15",208.16,208.34,206.87,207.95,117857956
"10-Aug-15",209.28,210.67,209.28,210.57,80270676
"11-Aug-15",208.97,209.47,207.76,208.67,126081377
"12-Aug-15",207.11,209.14,205.36,208.92,172123672
"13-Aug-15",208.73,209.55,208.01,208.66,89383253
"14-Aug-15",208.43,209.5087,208.26,209.42,72786528
"17-Aug-15",208.71,210.59,208.16,210.59,79072643
"18-Aug-15",210.26,210.68,209.699,209.98,71692678
"19-Aug-15",209.09,210.01,207.35,208.32,172945975
"20-Aug-15",206.51,208.2865,203.9,203.97,194327884
"21-Aug-15",201.73,203.9404,197.52,197.63,346588469
"24-Aug-15",187.49,197.4772,182.4,189.55,507244333
"25-Aug-15",195.43,195.45,186.92,187.27,369833071
"26-Aug-15",192.08,194.79,188.37,194.46,339256986
"27-Aug-15",197.02,199.42,195.21,199.27,274143906
"28-Aug-15",198.5,199.835,197.92,199.28,160414352
"31-Aug-15",198.11,199.125,197.01,197.67,163298816
"01-Sep-15",193.12,194.77,190.73,191.77,256000392
"02-Sep-15",194.62,195.46,192.42,195.41,160269331
"03-Sep-15",196.26,198.05,194.96,195.55,152087836
"04-Sep-15",192.85,193.86,191.61,192.59,207080961
"08-Sep-15",195.94,197.61,195.17,197.43,116025739
"09-Sep-15",199.32,199.47,194.35,194.79,149347735
"10-Sep-15",194.56,197.22,194.25,195.85,158611063
"11-Sep-15",195.375,196.82,194.53,196.74,119691212
"14-Sep-15",196.95,197.01,195.43,196.01,79451983
"15-Sep-15",196.61,198.99,195.9612,198.46,113806176
"16-Sep-15",198.82,200.41,198.41,200.18,99581557
"17-Sep-15",200.02,202.89,199.28,199.73,276046618,,,,,,,,,,,,,,,
"18-Sep-15",195.71,198.6844,194.96,195.45,223657456,,,,,,,,,,,,,,,
"21-Sep-15",196.44,197.68,195.21,196.46,105726209
"22-Sep-15",193.88,194.46,192.56,193.91,153890876
"23-Sep-15",194.11,194.67,192.91,193.6,92790620
"24-Sep-15",192.15,193.45,190.56,192.9,159378840
"25-Sep-15",194.64,195,191.81,192.85,155054777
"28-Sep-15",191.78,191.91,187.64,188.01,178515871
"29-Sep-15",188.27,189.74,186.93,188.12,159045572
"30-Sep-15",190.37,191.825,189.44,191.63,163452044
"01-Oct-15",192.08,192.49,189.82,192.13,131078964
"02-Oct-15",189.77,195.03,189.12,195,211003342
"05-Oct-15",196.46,198.74,196.33,198.47,126320842
"06-Oct-15",198.31,198.98,197,197.79,110274530
"07-Oct-15",198.9,199.825,197.48,199.41,124307295
"08-Oct-15",198.95,201.55,198.59,201.21,153055231
"09-Oct-15",201.38,201.9,200.58,201.33,107069240
"12-Oct-15",201.42,201.76,200.91,201.52,56395585
"13-Oct-15",200.65,202.16,200.05,200.25,88038718
"14-Oct-15",200.18,200.87,198.94,199.29,99106161
"15-Oct-15",200.08,202.36,199.64,202.35,134142195
"16-Oct-15",202.83,203.29,201.92,203.27,114580052
"19-Oct-15",202.5,203.37,202.13,203.37,76523897
"20-Oct-15",202.85,203.84,202.5471,203.09,78448484
"21-Oct-15",203.61,203.79,201.65,201.85,102038033
"22-Oct-15",202.98,205.51,201.85,205.26,174911723
"23-Oct-15",207.25,207.95,206.3,207.51,144442340
"26-Oct-15",207.3,207.37,206.56,207,69032965
"27-Oct-15",206.2,207,205.79,206.6,77905770
"28-Oct-15",207,208.98,206.21,208.95,135906725
"29-Oct-15",208.35,209.27,208.21,208.83,90525498
"30-Oct-15",209.06,209.44,207.74,207.93,131076942,,,,,,,,,,,,,,,
"02-Nov-15",208.32,210.62,208.17,210.39,86270811
"03-Nov-15",209.97,211.66,209.7,211,95246052
"04-Nov-15",211.35,211.5,209.7201,210.36,96224477
"05-Nov-15",210.43,210.98,209.09,210.15,78408744
"06-Nov-15",209.74,210.32,208.46,210.04,110471473
"09-Nov-15",209.31,209.49,206.95,208.08,131008660
"10-Nov-15",207.51,208.6,207.19,208.56,75874602
"11-Nov-15",208.88,208.94,207.66,207.74,67845971
"12-Nov-15",206.5,207.06,204.82,204.84,121315200
"13-Nov-15",204.35,204.67,202.435,202.54,153577050
"16-Nov-15",202.32,205.69,202.18,205.62,117645231
"17-Nov-15",205.99,207.04,204.88,205.47,121123744
"18-Nov-15",206.04,208.9,205.99,208.73,121342544
"19-Nov-15",208.59,209.05,208.2,208.55,88220465
"20-Nov-15",209.45,210.12,208.86,209.3108,94011519
"23-Nov-15",209.38,209.98,208.52,209.07,64931172
"24-Nov-15",207.87,209.83,207.41,209.35,98874365
"25-Nov-15",209.5,209.74,209.01,209.32,51980062
"27-Nov-15",209.43,209.8,208.86,209.56,37317779
"30-Nov-15",209.75,209.89,208.56,208.69,112822700
"01-Dec-15",209.44,210.82,209.11,210.68,97858418
"02-Dec-15",210.615,211,208.23,208.529,108441259
"03-Dec-15",208.83,209.15,204.7511,205.61,166224154
"04-Dec-15",206.08,209.97,205.93,209.62,192913879
"07-Dec-15",209.23,209.7295,207.2,208.35,102027111
"08-Dec-15",206.49,208.289,205.78,206.949,103372367
"09-Dec-15",206.19,208.68,204.18,205.34,162401537
"10-Dec-15",205.42,207.43,205.14,205.87,116128884
"11-Dec-15",203.35,204.14,201.51,201.88,211173305
"14-Dec-15",202.07,203.05,199.95,202.9008,182385177
"15-Dec-15",204.7,206.11,202.8666,205.0308,154069569
"16-Dec-15",206.365,208.39,204.8,208.03,197017008
"17-Dec-15",208.4,208.48,204.84,204.86,173092476,,,,,,,,,,,,,,,
"18-Dec-15",202.77,202.93,199.83,200.0208,251393535,,,,,,,,,,,,,,,
"21-Dec-15",201.41,201.88,200.09,201.67,99094290
"22-Dec-15",202.715,203.85,201.55,203.5,111026246
"23-Dec-15",204.69,206.07,204.58,206.02,110987228
"24-Dec-15",205.72,206.33,205.42,205.68,48542150
"28-Dec-15",204.86,205.26,203.94,205.21,65899939
"29-Dec-15",206.51,207.79,206.47,207.4,92640672
"30-Dec-15",207.11,207.21,205.76,205.93,63317679
"31-Dec-15",205.13,205.89,203.87,203.87,114877859
"04-Jan-16",200.49,201.03,198.59,201.0192,222353534
"05-Jan-16",201.4,201.9,200.05,201.36,110845849
"06-Jan-16",198.34,200.06,197.6,198.82,152112604
"07-Jan-16",195.33,197.44,193.59,194.05,213436073
"08-Jan-16",195.19,195.85,191.58,191.923,209817228
"11-Jan-16",193.01,193.41,189.82,192.11,187941323
"12-Jan-16",193.82,194.55,191.14,193.6608,172330490
"13-Jan-16",194.45,194.86,188.38,188.83,221168886
"14-Jan-16",189.55,193.26,187.66,191.93,240795609
"15-Jan-16",186.77,188.76,185.52,187.81,324846447
"19-Jan-16",189.96,190.11,186.2,188.06,195244373
"20-Jan-16",185.03,187.495,181.02,185.65,286547839
"21-Jan-16",186.21,188.87,184.64,186.69,195772941
"22-Jan-16",189.78,190.76,188.88,190.52,168319598
"25-Jan-16",189.92,190.15,187.41,187.64,130371686
"26-Jan-16",188.42,190.53,188.02,190.2,141036757
"27-Jan-16",189.58,191.56,187.06,188.13,185681707
"28-Jan-16",189.96,190.2,187.16,189.11,143798780
"29-Jan-16",190.02,193.88,189.88,193.7208,210529336,,,,,,,,,,,,,,,
"01-Feb-16",192.53,194.58,191.84,193.65,136061564
"02-Feb-16",191.96,191.97,189.54,190.16,182564890
"03-Feb-16",191.41,191.78,187.1,191.3,205054934
"04-Feb-16",190.71,192.75,189.96,191.6,139531794
"05-Feb-16",190.99,191.6696,187.2,187.95,180788308
"08-Feb-16",185.77,186.12,182.8,185.42,191526694
"09-Feb-16",183.36,186.94,183.2,185.43,184513136
"10-Feb-16",186.41,188.34,185.12,185.27,148214057
"11-Feb-16",182.34,184.1,181.09,182.86,219058885
"12-Feb-16",184.96,186.65,183.96,186.63,127632393
"16-Feb-16",188.77,189.81,187.63,189.78,120250668
"17-Feb-16",191.16,193.32,191.01,192.88,136009496
"18-Feb-16",193.2,193.27,191.72,192.09,102342997
"19-Feb-16",191.17,192.18,190.45,192,114792988
"22-Feb-16",193.87,194.95,193.79,194.78,103640292
"23-Feb-16",194,194.32,192.18,192.32,111455289
"24-Feb-16",190.63,193.53,189.32,193.2,150812152
"25-Feb-16",193.73,195.55,192.83,195.54,110728317
"26-Feb-16",196.57,196.68,194.9,195.0892,129833663
"29-Feb-16",195.11,196.23,193.33,193.56,125918102
"01-Mar-16",195.01,198.21,194.4542,198.11,141799687
"02-Mar-16",197.74,199.06,197.25,199,102414960
"03-Mar-16",198.79,199.795,198.11,199.775,95172197
"04-Mar-16",200.01,201.35,199.03,200.43,129293601
"07-Mar-16",199.34,201.07,199.25,200.59,100218998
"08-Mar-16",199.32,199.92,198.21,198.4,123974866
"09-Mar-16",199.36,199.79,198.43,199.38,94801213
"10-Mar-16",199.96,201.07,197.38,199.54,156838697
"11-Mar-16",201.26,202.81,199.5179,202.76,137964528
"14-Mar-16",202.16,203.04,201.77,202.5,73611974
"15-Mar-16",201.36,202.5307,201.05,202.17,93169090
"16-Mar-16",201.6,203.82,201.55,203.34,129303179
"17-Mar-16",203.24,205.23,202.77,204.63,134278505,,,,,,,,,,,,,,,
"18-Mar-16",204.17,204.78,203.8,204.38,138372404,,,,,,,,,,,,,,,
"21-Mar-16",204.07,204.94,203.8,204.67,72926659
"22-Mar-16",203.76,205.23,203.57,204.56,97471939
"23-Mar-16",204.11,204.33,203.01,203.2092,81052455
"24-Mar-16",202,203.16,201.74,203.12,84360853
"28-Mar-16",203.61,203.86,202.705,203.24,62408185
"29-Mar-16",202.76,205.25,202.4,205.1208,92922863
"30-Mar-16",206.3,206.87,205.59,206.02,86365310
"31-Mar-16",205.91,206.41,205.33,205.52,94584110
"01-Apr-16",204.35,207.14,203.98,206.92,114423478
"04-Apr-16",206.83,207.07,205.89,206.25,63496969
"05-Apr-16",204.67,206.2642,203.89,204.1892,99662158
"06-Apr-16",204.29,206.49,203.98,206.42,91839761
"07-Apr-16",205.14,205.56,203.09,203.95,113859037
"08-Apr-16",205.34,205.85,203.87,204.4992,95040598
"11-Apr-16",205.25,206.07,203.91,204.0201,83757486
"12-Apr-16",204.22,206.25,203.7,205.92,115350567
"13-Apr-16",207,208.1,206.84,208.0008,96336433
"14-Apr-16",208.07,208.6,207.6,208.01,65212883
"15-Apr-16",208.01,208.1721,207.4,207.78,75761615
"18-Apr-16",207.14,209.28,207,209.2392,82530960
"19-Apr-16",209.74,210.2,208.94,209.9,88316060
"20-Apr-16",209.95,210.92,209.39,210.1,81100314
"21-Apr-16",210.12,210.25,208.65,208.97,85695041
"22-Apr-16",208.55,209.29,207.91,208.97,99251724
"25-Apr-16",208.26,208.66,207.54,208.61,66166494
"26-Apr-16",209.04,209.52,208.36,208.9192,75864174
"27-Apr-16",208.47,209.81,208.05,209.35,77329437
