date,1. open,2. high,3. low,4. close,5. volume
2021-04-08 12:38:00,176.35,176.38,176.01,176.145,4302.0
2021-04-08 12:37:00,176.435,176.435,176.01,176.3227,9117.0
2021-04-08 12:36:00,176.53,176.59,176.44,176.5,2670.0
2021-04-08 12:35:00,176.615,176.725,176.51,176.51,6614.0
2021-04-08 12:34:00,176.48,176.7085,176.48,176.625,3563.0
2021-04-08 12:33:00,176.8777,176.8777,176.5,176.5501,2855.0
2021-04-08 12:32:00,176.775,176.775,176.67,176.7101,1035.0
2021-04-08 12:31:00,176.575,176.91,176.575,176.8064,6815.0
2021-04-08 12:30:00,176.5,176.66,176.3201,176.66,3488.0
2021-04-08 12:29:00,176.4,176.4981,176.27,176.4981,2824.0
2021-04-08 12:28:00,176.2345,176.54,176.2,176.36,2843.0
2021-04-08 12:27:00,176.29,176.4848,176.15,176.18,3880.0
2021-04-08 12:26:00,176.57,176.67,176.1301,176.1301,9255.0
2021-04-08 12:25:00,176.57,176.75,176.49,176.66,6441.0
2021-04-08 12:24:00,177.0,177.03,176.602,176.602,2916.0
2021-04-08 12:23:00,177.26,177.271,177.0,177.189,4878.0
2021-04-08 12:22:00,177.17,177.3,177.0161,177.15,10333.0
2021-04-08 12:21:00,177.2305,177.3605,176.97,177.3605,6496.0
2021-04-08 12:20:00,177.29,177.3,177.02,177.035,3884.0
2021-04-08 12:19:00,177.15,177.36,177.15,177.3407,4344.0
2021-04-08 12:18:00,176.56,177.0,176.49,176.9175,8554.0
2021-04-08 12:17:00,176.9,176.93,176.71,176.8,3488.0
2021-04-08 12:16:00,176.62,177.0297,176.5343,176.85,4195.0
2021-04-08 12:15:00,176.5941,176.99,176.4101,176.755,10915.0
2021-04-08 12:14:00,176.795,176.96,176.64,176.67,4197.0
2021-04-08 12:13:00,177.11,177.2158,176.65,176.78,14461.0
2021-04-08 12:12:00,177.17,177.2708,177.01,177.2525,6408.0
2021-04-08 12:11:00,177.48,177.48,177.2,177.3662,4670.0
2021-04-08 12:10:00,177.4531,177.66,177.4301,177.585,1725.0
2021-04-08 12:09:00,177.67,177.945,177.3,177.42,8518.0
2021-04-08 12:08:00,177.545,177.97,177.545,177.97,6183.0
2021-04-08 12:07:00,177.31,177.7,177.31,177.545,6623.0
2021-04-08 12:06:00,177.31,177.5399,177.31,177.3546,4141.0
2021-04-08 12:05:00,177.9087,177.9087,177.304,177.35,9079.0
2021-04-08 12:04:00,178.195,178.195,177.81,177.81,12930.0
2021-04-08 12:03:00,178.5832,178.68,178.15,178.16,13151.0
2021-04-08 12:02:00,178.5899,178.595,178.28,178.595,13775.0
2021-04-08 12:01:00,178.545,178.68,178.41,178.46,28159.0
2021-04-08 12:00:00,178.19,178.545,178.19,178.5272,22066.0
2021-04-08 11:59:00,177.87,178.33,177.8033,178.2,32601.0
2021-04-08 11:58:00,177.7701,177.9364,177.7701,177.89,8961.0
2021-04-08 11:57:00,177.89,177.895,177.64,177.64,3580.0
2021-04-08 11:56:00,177.74,177.9783,177.6001,177.805,11377.0
2021-04-08 11:55:00,177.9636,177.99,177.68,177.71,10913.0
2021-04-08 11:54:00,177.51,177.98,177.435,177.71,11428.0
2021-04-08 11:53:00,177.625,177.625,177.3001,177.33,8680.0
2021-04-08 11:52:00,177.58,177.9799,177.58,177.6,10541.0
2021-04-08 11:51:00,177.5,177.74,177.435,177.6,10225.0
2021-04-08 11:50:00,177.1221,177.5,177.1014,177.435,11242.0
2021-04-08 11:49:00,177.23,177.37,177.12,177.25,6860.0
2021-04-08 11:48:00,177.19,177.37,177.0338,177.15,5857.0
2021-04-08 11:47:00,177.38,177.38,177.17,177.17,2213.0
2021-04-08 11:46:00,177.1999,177.3999,177.0,177.2001,6356.0
2021-04-08 11:45:00,177.2737,177.29,177.0,177.07,12021.0
2021-04-08 11:44:00,176.81,177.33,176.81,177.22,4313.0
2021-04-08 11:43:00,177.75,177.75,176.9,176.9,15952.0
2021-04-08 11:42:00,176.785,177.72,176.765,177.52,33817.0
2021-04-08 11:41:00,176.76,176.8899,176.64,176.75,2056.0
2021-04-08 11:40:00,176.84,176.84,176.64,176.8,4841.0
2021-04-08 11:39:00,176.84,176.845,176.6084,176.715,4873.0
2021-04-08 11:38:00,177.1,177.14,176.7683,176.855,6183.0
2021-04-08 11:37:00,177.18,177.28,176.92,176.92,10174.0
2021-04-08 11:36:00,176.9,177.31,176.8214,177.175,12000.0
2021-04-08 11:35:00,176.51,176.9399,176.45,176.9399,9987.0
2021-04-08 11:34:00,176.29,176.9,176.29,176.6,15393.0
2021-04-08 11:33:00,176.12,176.1975,176.0,176.11,6174.0
2021-04-08 11:32:00,176.18,176.2299,176.0217,176.2299,2124.0
2021-04-08 11:31:00,176.3192,176.39,176.08,176.12,8331.0
2021-04-08 11:30:00,176.215,176.4,176.01,176.398,10385.0
2021-04-08 11:29:00,176.2733,176.2733,176.215,176.215,989.0
2021-04-08 11:28:00,176.2,176.3699,176.0,176.02,7165.0
2021-04-08 11:27:00,176.0732,176.17,175.87,176.0925,33521.0
2021-04-08 11:26:00,176.17,176.24,176.04,176.16,6138.0
2021-04-08 11:25:00,176.13,176.2248,176.01,176.1,5851.0
2021-04-08 11:24:00,176.12,176.12,176.02,176.12,2893.0
2021-04-08 11:23:00,176.23,176.5,176.01,176.01,8134.0
2021-04-08 11:22:00,176.415,176.62,176.19,176.365,5759.0
2021-04-08 11:21:00,175.99,176.5,175.99,176.485,6758.0
2021-04-08 11:20:00,176.2181,176.49,175.7501,175.9,52673.0
2021-04-08 11:19:00,176.405,176.48,176.21,176.245,8125.0
2021-04-08 11:18:00,176.8,176.8337,176.38,176.5661,28408.0
2021-04-08 11:17:00,176.93,177.036,176.692,176.692,6296.0
2021-04-08 11:16:00,177.1,177.18,176.59,176.8738,6905.0
2021-04-08 11:15:00,177.17,177.41,176.942,177.1,19714.0
2021-04-08 11:14:00,177.01,177.44,177.0,177.275,12985.0
2021-04-08 11:13:00,177.1803,177.1803,176.9454,177.06,13414.0
2021-04-08 11:12:00,176.68,177.2,176.5152,177.2,12016.0
2021-04-08 11:11:00,176.41,176.6665,176.32,176.6665,6984.0
2021-04-08 11:10:00,176.45,176.5,176.2,176.32,8333.0
2021-04-08 11:09:00,176.865,177.0,176.09,176.3,15672.0
2021-04-08 11:08:00,177.21,177.2879,176.78,176.9646,29014.0
2021-04-08 11:07:00,177.01,177.2955,176.42,177.2955,26910.0
2021-04-08 11:06:00,176.79,177.4538,176.5909,177.2966,27565.0
2021-04-08 11:05:00,176.45,176.8599,176.45,176.71,19344.0
2021-04-08 11:04:00,175.566,176.4,175.55,176.4,26130.0
2021-04-08 11:03:00,175.61,175.67,174.69,175.61,52334.0
2021-04-08 11:02:00,176.0,176.2,175.5,175.6599,16112.0
2021-04-08 11:01:00,176.2255,176.25,175.7525,175.7525,20656.0
2021-04-08 11:00:00,175.65,176.23,175.4775,176.0254,20327.0
2021-04-08 10:59:00,175.175,175.7794,175.1,175.47,7078.0
2021-04-08 10:58:00,175.23,175.4,175.023,175.1946,7335.0
2021-04-08 10:57:00,175.1,175.13,174.8309,175.115,6040.0
2021-04-08 10:56:00,175.32,175.38,175.1,175.1485,5822.0
2021-04-08 10:55:00,175.31,175.49,175.0,175.405,11142.0
2021-04-08 10:54:00,175.0,175.35,175.0,175.3,6235.0
2021-04-08 10:53:00,175.0753,175.1,174.66,174.965,14374.0
2021-04-08 10:52:00,175.0,175.11,174.64,175.0,17097.0
2021-04-08 10:51:00,175.825,175.8375,174.63,174.75,23960.0
2021-04-08 10:50:00,175.635,175.835,175.51,175.78,7748.0
2021-04-08 10:49:00,176.36,176.51,175.6,175.6215,21574.0
2021-04-08 10:48:00,176.0,176.49,175.86,176.365,20319.0
2021-04-08 10:47:00,175.96,176.2,175.636,175.9,15452.0
2021-04-08 10:46:00,175.87,176.33,175.82,176.05,32656.0
2021-04-08 10:45:00,175.62,175.99,175.25,175.924,32355.0
2021-04-08 10:44:00,174.87,175.7309,174.6398,175.43,31024.0
2021-04-08 10:43:00,174.56,174.9,174.368,174.5,14812.0
2021-04-08 10:42:00,175.0,175.42,174.5,174.7851,35417.0
2021-04-08 10:41:00,175.16,175.1932,174.66,174.9899,12008.0
2021-04-08 10:40:00,174.89,175.3,174.47,175.27,37069.0
2021-04-08 10:39:00,174.5507,175.0,174.3381,174.7636,20901.0
2021-04-08 10:38:00,175.02,175.02,173.91,174.49,46783.0
2021-04-08 10:37:00,175.01,175.3675,174.77,175.0,28238.0
2021-04-08 10:36:00,174.6603,175.1957,174.61,175.0169,21564.0
2021-04-08 10:35:00,175.46,175.57,174.51,174.66,104556.0
2021-04-08 10:34:00,176.1022,176.2,175.25,175.25,25468.0
2021-04-08 10:33:00,176.2,176.4,175.88,176.19,18321.0
2021-04-08 10:32:00,176.44,176.48,176.0827,176.1,9781.0
2021-04-08 10:31:00,175.865,176.48,175.865,176.34,13398.0
2021-04-08 10:30:00,176.2227,176.3,175.7198,175.73,19928.0
2021-04-08 10:29:00,176.34,176.3806,176.16,176.305,7972.0
2021-04-08 10:28:00,175.665,176.5,175.665,176.235,34891.0
2021-04-08 10:27:00,175.3939,175.9744,175.11,175.8336,39745.0
2021-04-08 10:26:00,176.33,176.3699,175.291,175.4,30474.0
2021-04-08 10:25:00,176.34,176.49,176.0,176.25,29369.0
2021-04-08 10:24:00,176.683,176.82,176.4,176.5899,15574.0
2021-04-08 10:23:00,176.17,176.817,176.1,176.59,21036.0
2021-04-08 10:22:00,176.5,176.8,176.1,176.31,16080.0
2021-04-08 10:21:00,176.56,176.82,175.51,176.35,61627.0
2021-04-08 10:20:00,176.9,177.23,176.55,176.66,30842.0
2021-04-08 10:19:00,177.2,177.356,176.91,177.02,13713.0
2021-04-08 10:18:00,177.27,177.87,176.69,177.03,34425.0
2021-04-08 10:17:00,178.0,178.539,177.31,177.31,22684.0
2021-04-08 10:16:00,178.34,178.5,177.85,178.08,19556.0
2021-04-08 10:15:00,178.05,178.468,177.73,178.441,18722.0
2021-04-08 10:14:00,178.0,178.1833,177.7591,178.0599,9409.0
2021-04-08 10:13:00,178.11,178.34,177.8875,178.0265,18169.0
2021-04-08 10:12:00,178.23,178.5999,178.0637,178.2601,28164.0
2021-04-08 10:11:00,177.5,178.23,177.5,178.12,25112.0
2021-04-08 10:10:00,177.5,177.8146,177.18,177.585,21486.0
2021-04-08 10:09:00,177.3433,177.81,177.01,177.575,18277.0
2021-04-08 10:08:00,178.21,178.265,177.07,177.6999,66383.0
2021-04-08 10:07:00,178.88,179.2,178.2,178.25,34486.0
2021-04-08 10:06:00,178.9999,179.0,178.4,178.81,20865.0
2021-04-08 10:05:00,178.39,178.98,178.218,178.98,34345.0
2021-04-08 10:04:00,179.24,179.24,178.01,178.5,46123.0
2021-04-08 10:03:00,179.16,179.46,178.84,179.24,8096.0
2021-04-08 10:02:00,179.5,180.065,178.83,178.855,29127.0
2021-04-08 10:01:00,180.17,180.35,179.56,179.67,22394.0
2021-04-08 10:00:00,180.1801,180.566,179.7999,180.1762,20418.0
2021-04-08 09:59:00,180.5,180.95,180.2679,180.375,13198.0
2021-04-08 09:58:00,180.72,181.44,180.5321,180.5871,35868.0
2021-04-08 09:57:00,180.025,180.79,179.85,180.715,20079.0
2021-04-08 09:56:00,181.05,181.24,179.39,180.05,52836.0
2021-04-08 09:55:00,180.8,181.43,180.76,181.125,43070.0
2021-04-08 09:54:00,180.54,181.0,180.3,181.0,26458.0
2021-04-08 09:53:00,180.2901,180.96,180.23,180.71,14554.0
2021-04-08 09:52:00,180.695,181.09,180.46,180.605,36968.0
2021-04-08 09:51:00,179.9247,181.34,179.6,180.695,86752.0
2021-04-08 09:50:00,179.525,180.2,179.5155,179.9247,57895.0
2021-04-08 09:49:00,178.35,179.75,178.1401,179.5182,43074.0
2021-04-08 09:48:00,179.56,179.7973,176.8,178.3,88098.0
2021-04-08 09:47:00,179.5001,180.0,179.4333,179.746,29238.0
2021-04-08 09:46:00,179.65,180.4,179.42,179.65,51383.0
2021-04-08 09:45:00,178.57,179.71,178.5,179.4577,42677.0
2021-04-08 09:44:00,180.04,180.14,178.36,178.69,92407.0
2021-04-08 09:43:00,179.51,180.68,179.3001,179.86,87865.0
2021-04-08 09:42:00,179.54,179.83,179.01,179.51,44451.0
2021-04-08 09:41:00,179.305,180.2359,179.0001,179.1401,113235.0
2021-04-08 09:40:00,179.23,179.6,178.3601,179.28,95198.0
2021-04-08 09:39:00,180.1,180.455,178.7601,179.23,82512.0
2021-04-08 09:38:00,180.57,180.99,180.06,180.2485,48162.0
2021-04-08 09:37:00,180.725,180.8583,179.63,180.57,121826.0
2021-04-08 09:36:00,180.87,181.5,180.31,180.6,64025.0
2021-04-08 09:35:00,182.5,182.75,180.21,180.8,91543.0
2021-04-08 09:34:00,182.375,183.1959,182.0,182.45,75980.0
2021-04-08 09:33:00,182.55,183.0,181.7,182.5,102785.0
2021-04-08 09:32:00,184.555,184.9,182.49,182.575,96181.0
2021-04-08 09:31:00,185.88,185.88,184.05,184.55,162181.0
2021-04-08 09:30:00,186.28,186.28,185.56,185.56,7669.0
2021-04-08 09:29:00,185.94,186.26,185.94,186.1,3232.0
2021-04-08 09:28:00,185.88,186.0,185.8,185.9,7100.0
2021-04-08 09:27:00,185.48,185.88,185.47,185.6355,3703.0
2021-04-08 09:26:00,185.05,185.49,185.05,185.49,2681.0
2021-04-08 09:25:00,184.9999,185.3,184.9999,185.13,7747.0
2021-04-08 09:24:00,184.8,185.0,184.8,184.95,6521.0
2021-04-08 09:23:00,184.51,184.75,184.5,184.75,6760.0
2021-04-08 09:22:00,184.5,184.58,184.5,184.5,4296.0
2021-04-08 09:21:00,184.9307,184.9307,184.5305,184.5305,3498.0
2021-04-08 09:20:00,184.5036,184.9108,184.5036,184.6025,7132.0
2021-04-08 09:19:00,184.94,184.94,184.5,184.5,5565.0
2021-04-08 09:18:00,185.42,185.65,184.6,185.0,17373.0
2021-04-08 09:17:00,185.43,185.43,185.31,185.31,3867.0
2021-04-08 09:16:00,185.45,185.45,185.33,185.35,3086.0
2021-04-08 09:15:00,185.3694,185.51,185.36,185.4899,5385.0
2021-04-08 09:14:00,185.35,185.36,185.31,185.3101,3041.0
2021-04-08 09:13:00,185.51,185.51,185.36,185.36,2394.0
2021-04-08 09:12:00,185.5,185.7,185.5,185.7,2849.0
2021-04-08 09:11:00,185.55,185.697,185.5162,185.697,2044.0
2021-04-08 09:10:00,185.41,185.5,185.41,185.5,2203.0
2021-04-08 09:09:00,185.5,185.8,185.5,185.51,4370.0
2021-04-08 09:08:00,185.5,185.5,185.31,185.35,5306.0
2021-04-08 09:07:00,185.53,185.73,185.5023,185.73,7826.0
2021-04-08 09:06:00,185.72,185.72,185.51,185.6,3893.0
2021-04-08 09:05:00,185.65,185.65,185.49,185.65,5142.0
2021-04-08 09:04:00,185.6766,185.88,185.6,185.6,4189.0
2021-04-08 09:03:00,185.762,185.9711,185.6,185.8953,3376.0
2021-04-08 09:02:00,185.57,185.87,185.51,185.76,3855.0
2021-04-08 09:01:00,185.93,186.4,185.4,185.4,7479.0
2021-04-08 09:00:00,185.825,186.05,185.63,185.93,7108.0
2021-04-08 08:59:00,186.0,186.25,185.614,186.25,5828.0
2021-04-08 08:58:00,186.0,186.23,185.97,186.0,3195.0
2021-04-08 08:57:00,185.765,186.0,185.2,186.0,8456.0
2021-04-08 08:56:00,186.061,186.12,185.55,185.578,2972.0
2021-04-08 08:55:00,186.9,186.99,186.0,186.05,7291.0
2021-04-08 08:54:00,186.4,186.89,186.3,186.85,9567.0
2021-04-08 08:53:00,186.19,186.23,186.19,186.23,645.0
2021-04-08 08:52:00,186.53,186.58,186.28,186.28,2197.0
2021-04-08 08:51:00,186.26,186.67,186.26,186.52,3509.0
2021-04-08 08:50:00,186.01,186.67,186.0,186.35,8781.0
2021-04-08 08:49:00,186.61,186.61,186.0233,186.0233,3690.0
2021-04-08 08:48:00,187.0,187.09,186.8,186.8,3598.0
2021-04-08 08:47:00,186.59,187.38,186.59,187.3,6009.0
2021-04-08 08:46:00,187.12,187.12,186.0301,186.75,10552.0
2021-04-08 08:45:00,187.2001,187.4,187.15,187.15,2774.0
2021-04-08 08:44:00,187.54,187.66,187.22,187.22,8014.0
2021-04-08 08:43:00,187.5399,187.5399,187.22,187.2629,2086.0
2021-04-08 08:42:00,188.23,188.23,187.1373,187.1373,9539.0
2021-04-08 08:41:00,188.73,188.74,188.05,188.12,3790.0
2021-04-08 08:40:00,188.9,189.16,188.52,188.75,9811.0
2021-04-08 08:39:00,188.67,189.18,188.67,189.0,8315.0
2021-04-08 08:38:00,188.82,189.0,188.52,188.5519,9224.0
2021-04-08 08:37:00,188.26,189.0,188.19,188.98,10169.0
2021-04-08 08:36:00,188.8,188.86,188.01,188.37,5406.0
2021-04-08 08:35:00,188.72,189.0,188.56,188.8699,7143.0
2021-04-08 08:34:00,187.68,189.0,187.68,188.8,13476.0
2021-04-08 08:33:00,188.18,188.18,187.0,187.6,9865.0
2021-04-08 08:32:00,188.63,188.63,188.3,188.5656,3136.0
2021-04-08 08:31:00,188.49,188.99,188.15,188.62,5417.0
2021-04-08 08:30:00,188.1204,188.99,188.01,188.01,7842.0
2021-04-08 08:29:00,187.39,188.5,187.39,188.5,10713.0
2021-04-08 08:28:00,186.9,187.5,186.9,187.1001,8597.0
2021-04-08 08:27:00,186.5,186.8,186.3001,186.8,4403.0
2021-04-08 08:26:00,186.48,186.48,186.48,186.48,709.0
2021-04-08 08:25:00,186.5,186.66,186.3,186.3,5102.0
2021-04-08 08:24:00,186.0,186.5,186.0,186.5,6702.0
2021-04-08 08:23:00,185.5,186.0,185.5,185.95,3718.0
2021-04-08 08:22:00,185.7,185.91,185.5,185.9,3093.0
2021-04-08 08:21:00,185.45,185.99,185.45,185.97,2211.0
2021-04-08 08:20:00,185.98,186.0,185.5,186.0,2186.0
2021-04-08 08:19:00,185.4,185.87,185.0,185.87,3561.0
2021-04-08 08:18:00,185.0082,185.0082,185.0,185.0,1407.0
2021-04-08 08:17:00,185.25,185.65,185.0,185.0,3145.0
2021-04-08 08:16:00,185.55,185.9355,185.51,185.51,1979.0
2021-04-08 08:15:00,185.9999,185.9999,185.7,185.7,1458.0
2021-04-08 08:14:00,186.0,186.0,186.0,186.0,2586.0
2021-04-08 08:13:00,185.9999,186.0,185.55,186.0,7231.0
2021-04-08 08:12:00,185.7,186.49,185.68,186.0,12797.0
2021-04-08 08:11:00,184.05,185.63,184.05,185.63,11964.0
2021-04-08 08:10:00,183.82,184.5,183.82,184.5,4368.0
2021-04-08 08:09:00,183.75,183.75,183.75,183.75,1431.0
2021-04-08 08:08:00,183.54,183.54,183.54,183.54,1352.0
2021-04-08 08:07:00,183.61,183.9,183.61,183.9,1102.0
2021-04-08 08:06:00,183.2,183.78,183.2,183.78,1924.0
2021-04-08 08:05:00,183.3,183.3,183.3,183.3,885.0
2021-04-08 08:04:00,183.6,183.6,183.1601,183.1601,3446.0
2021-04-08 08:03:00,183.6,183.62,183.6,183.62,1074.0
2021-04-08 08:02:00,183.7,183.8,183.57,183.8,2788.0
2021-04-08 08:01:00,180.5,185.25,175.5313,183.7,24904.0
2021-04-08 08:00:00,183.97,183.97,183.97,183.97,711.0
2021-04-08 07:59:00,184.01,184.01,184.01,184.01,1419.0
2021-04-08 07:57:00,184.16,184.5,184.0,184.28,8028.0
2021-04-08 07:56:00,184.4,184.4,184.1,184.1,3589.0
2021-04-08 07:55:00,184.79,184.8,184.5,184.5,1981.0
2021-04-08 07:54:00,184.49,184.8,184.49,184.8,1087.0
2021-04-08 07:53:00,184.1,184.5,184.02,184.5,5361.0
2021-04-08 07:52:00,184.46,184.46,184.3,184.3,2097.0
2021-04-08 07:51:00,184.06,184.06,184.06,184.06,1800.0
2021-04-08 07:50:00,184.66,184.66,184.0,184.0,5817.0
2021-04-08 07:49:00,185.25,185.25,184.96,184.96,11345.0
2021-04-08 07:48:00,184.95,185.0,184.5,185.0,3323.0
2021-04-08 07:47:00,184.89,185.25,184.62,184.62,7391.0
2021-04-08 07:46:00,185.19,185.25,184.2,184.52,7149.0
2021-04-08 07:45:00,184.58,185.15,184.58,184.98,5053.0
2021-04-08 07:44:00,184.6,184.75,184.6,184.75,1795.0
2021-04-08 07:43:00,184.0,184.69,184.0,184.69,5803.0
2021-04-08 07:42:00,184.02,184.02,184.0,184.0,1384.0
2021-04-08 07:41:00,183.96,184.25,183.96,184.25,1474.0
2021-04-08 07:39:00,183.97,184.0,183.97,184.0,1981.0
2021-04-08 07:37:00,183.98,183.98,183.98,183.98,396.0
2021-04-08 07:36:00,184.07,184.07,184.0,184.0,2127.0
2021-04-08 07:34:00,184.0,184.0,184.0,184.0,839.0
2021-04-08 07:33:00,184.0,184.12,183.5,183.78,3123.0
2021-04-08 07:32:00,184.13,184.13,184.0,184.0,3638.0
2021-04-08 07:31:00,183.84,184.0,183.84,183.99,1934.0
2021-04-08 07:30:00,183.0,183.5,183.0,183.5,4009.0
2021-04-08 07:29:00,182.6,183.0,182.57,183.0,2062.0
2021-04-08 07:28:00,182.9,183.18,182.57,183.18,2502.0
2021-04-08 07:27:00,184.51,185.25,182.5,182.5,27628.0
2021-04-08 07:26:00,183.7,184.51,183.7,184.51,11382.0
2021-04-08 07:25:00,183.12,183.35,183.0,183.3,5525.0
2021-04-08 07:24:00,183.11,183.11,183.11,183.11,1665.0
2021-04-08 07:23:00,183.5,183.58,183.2,183.2,3919.0
2021-04-08 07:22:00,184.0,184.29,183.8,184.0,1862.0
2021-04-08 07:21:00,183.98,184.2,183.5,183.9,3213.0
2021-04-08 07:20:00,184.5,184.5,183.98,184.0,3287.0
2021-04-08 07:19:00,183.31,184.8,183.31,184.65,16492.0
2021-04-08 07:18:00,183.25,183.25,182.79,183.0,2920.0
2021-04-08 07:17:00,182.65,183.54,182.3,183.54,2595.0
2021-04-08 07:16:00,181.9,182.5,181.9,182.5,1337.0
2021-04-08 07:14:00,181.8,181.85,181.8,181.85,674.0
2021-04-08 07:13:00,181.7,181.7,181.7,181.7,1247.0
2021-04-08 07:12:00,182.77,182.79,182.44,182.44,1655.0
2021-04-08 07:11:00,181.91,183.78,181.91,182.52,8242.0
2021-04-08 07:10:00,183.0,183.0,181.0,181.4,9758.0
2021-04-08 07:09:00,181.63,183.76,181.46,183.67,19848.0
2021-04-08 07:08:00,180.5,181.28,180.26,181.28,6799.0
2021-04-08 07:07:00,178.6,181.0,178.6,180.2,9739.0
2021-04-08 07:06:00,176.4,179.5,176.4,178.43,6526.0
2021-04-08 06:45:00,175.0,175.0,175.0,175.0,722.0
2021-04-08 06:43:00,175.2,175.2,175.2,175.2,207.0
2021-04-08 06:41:00,174.98,175.0,174.98,175.0,478.0
2021-04-08 06:36:00,174.02,174.02,174.02,174.02,323.0
2021-04-08 06:09:00,174.02,174.02,174.02,174.02,265.0
2021-04-08 06:06:00,174.0,174.0,174.0,174.0,270.0
2021-04-08 06:05:00,174.6,174.6,174.0,174.0,654.0
2021-04-08 06:02:00,174.6,174.6,174.6,174.6,747.0
2021-04-08 06:01:00,174.97,174.97,174.97,174.97,282.0
2021-04-08 04:46:00,174.49,174.49,174.49,174.49,125.0
2021-04-08 04:38:00,174.78,174.78,174.78,174.78,434.0
2021-04-08 04:27:00,173.6,173.6,173.6,173.6,396.0
2021-04-08 04:20:00,173.9,173.9,173.9,173.9,746.0
2021-04-08 04:19:00,172.2,172.2,172.2,172.2,1081.0
2021-04-08 04:16:00,174.01,174.01,174.0,174.0,476.0
2021-04-08 04:15:00,175.01,175.01,175.01,175.01,611.0
2021-04-08 04:14:00,175.5,175.5,175.5,175.5,714.0
2021-04-08 04:08:00,176.9,176.9,176.9,176.9,161.0
2021-04-07 20:00:00,177.2001,177.2001,177.2001,177.2001,525.0
2021-04-07 19:59:00,177.2,177.2,177.2,177.2,245.0
2021-04-07 19:57:00,177.27,177.27,177.11,177.11,673.0
2021-04-07 19:55:00,177.11,177.11,177.11,177.11,344.0
2021-04-07 19:54:00,177.15,177.15,177.11,177.11,424.0
2021-04-07 19:52:00,177.31,177.31,177.31,177.31,173.0
2021-04-07 19:51:00,177.3,177.3,177.3,177.3,299.0
2021-04-07 19:50:00,177.34,177.34,177.3,177.3,528.0
2021-04-07 19:45:00,177.39,177.39,177.39,177.39,240.0
2021-04-07 19:40:00,177.3,177.3,177.3,177.3,372.0
2021-04-07 19:37:00,177.25,177.25,177.25,177.25,1481.0
2021-04-07 19:36:00,177.25,177.25,177.25,177.25,120.0
2021-04-07 19:32:00,177.25,177.25,177.25,177.25,490.0
2021-04-07 19:29:00,177.12,177.12,177.12,177.12,131.0
2021-04-07 19:28:00,177.25,177.25,177.25,177.25,145.0
2021-04-07 19:25:00,177.5,177.5,177.5,177.5,226.0
2021-04-07 19:08:00,177.3,177.3,177.3,177.3,726.0
2021-04-07 19:03:00,177.3,177.3,177.3,177.3,531.0
2021-04-07 18:58:00,177.3,177.3,177.3,177.3,129.0
2021-04-07 18:55:00,177.11,177.11,177.11,177.11,255.0
2021-04-07 18:45:00,177.3,177.3,177.3,177.3,208.0
2021-04-07 18:40:00,177.1,177.1,177.1,177.1,2004.0
2021-04-07 18:39:00,177.1,177.1,177.1,177.1,612.0
2021-04-07 18:35:00,177.3,177.3,177.3,177.3,528.0
2021-04-07 18:31:00,177.3,177.3,177.3,177.3,165.0
2021-04-07 18:28:00,177.5,177.5,177.26,177.26,547.0
2021-04-07 18:26:00,177.8,177.8,177.8,177.8,434.0
2021-04-07 18:24:00,177.8,177.8,177.8,177.8,150.0
2021-04-07 18:20:00,177.34,177.44,177.34,177.44,1565.0
2021-04-07 18:14:00,177.26,177.3,177.26,177.3,678.0
2021-04-07 18:08:00,177.22,177.22,177.22,177.22,112.0
2021-04-07 17:56:00,177.11,177.11,177.11,177.11,542.0
2021-04-07 17:55:00,177.03,177.03,177.03,177.03,841.0
2021-04-07 17:52:00,177.18,177.18,177.18,177.18,396.0
2021-04-07 17:49:00,177.25,177.43,177.25,177.43,569.0
2021-04-07 17:47:00,177.26,177.48,177.26,177.45,1229.0
2021-04-07 17:43:00,177.64,177.64,177.64,177.64,145.0
2021-04-07 17:41:00,177.65,177.65,177.65,177.65,399.0
2021-04-07 17:36:00,177.8,177.8,177.8,177.8,127.0
2021-04-07 17:33:00,177.8,177.8,177.8,177.8,293.0
2021-04-07 17:32:00,177.51,177.51,177.51,177.51,526.0
2021-04-07 17:30:00,177.8,177.8,177.8,177.8,193.0
2021-04-07 17:29:00,177.8,177.8,177.8,177.8,270.0
2021-04-07 17:22:00,177.51,177.51,177.51,177.51,474.0
2021-04-07 17:10:00,177.5,177.5,177.5,177.5,348.0
2021-04-07 17:09:00,177.25,177.25,177.25,177.25,272.0
2021-04-07 17:08:00,177.25,177.26,177.25,177.26,1748.0
2021-04-07 17:07:00,177.26,177.26,177.26,177.26,711.0
2021-04-07 17:00:00,177.4,177.4,177.4,177.4,546.0
2021-04-07 16:54:00,177.51,177.51,177.51,177.51,750.0
2021-04-07 16:50:00,177.6,177.6,177.6,177.6,274.0
2021-04-07 16:49:00,177.6,177.6,177.6,177.6,529.0
2021-04-07 16:44:00,177.65,177.97,177.65,177.65,32424.0
2021-04-07 16:43:00,177.77,177.77,177.77,177.77,364.0
2021-04-07 16:35:00,178.0,178.0,178.0,178.0,1363.0
2021-04-07 16:33:00,178.0,178.0,177.58,177.58,295.0
2021-04-07 16:30:00,177.54,177.54,177.54,177.54,479.0
2021-04-07 16:25:00,177.25,177.38,177.25,177.38,1431.0
2021-04-07 16:20:00,177.34,177.34,177.34,177.34,553.0
2021-04-07 16:15:00,177.12,177.12,177.1,177.1,4703.0
2021-04-07 16:14:00,177.5,177.5,177.5,177.5,528.0
